device_id,boot_id,seq_no,ts_ms,ax,ay,az,motion_score,motion_avg,state,wifi_rssi_dbm,received_at
ESP32 Washer Monitor,d698dbd2344b,166,755592,-1020,9132,7416,6722.29,0,RUNNING,-76,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755692,8916,11316,6456,6228.47,0,RUNNING,-75,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755792,4476,12900,9976,5309.59,0,RUNNING,-74,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755892,1200,12220,14612,4745.47,0,RUNNING,-73,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755992,2632,12512,14996,4003.01,0,RUNNING,-75,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756092,17884,8856,-9280,3696.82,0,RUNNING,-73,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756192,-396,8080,24908,3783.8,0,RUNNING,-73,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756292,832,9740,1376,6039.76,0,RUNNING,-76,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756392,8396,11716,18700,7425.53,0,RUNNING,-76,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756492,-1140,11840,1160,8187.58,0,RUNNING,-74,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756592,13520,11276,12516,8450.72,0,RUNNING,-72,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756692,-5880,13332,7104,7899.81,0,RUNNING,-76,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756792,-2744,11120,2656,7279.4,0,RUNNING,-74,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756892,12168,7704,31572,10099.06,0,RUNNING,-75,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,756992,-12572,12572,-9304,10915.5,0,RUNNING,-78,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,757092,11008,7996,22312,10042.65,0,RUNNING,-76,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,167,758991,560,13492,10996,9804.34,0,RUNNING,-74,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759090,14092,10088,11796,8678.53,0,RUNNING,-76,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759190,316,12144,11108,7926.98,0,RUNNING,-77,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759290,3288,10520,13268,6641.93,0,RUNNING,-80,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759391,4140,11852,10884,5560.39,0,RUNNING,-76,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759490,6928,12432,10688,4772.48,0,RUNNING,-76,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759590,-184,9756,16944,4229.21,0,RUNNING,-78,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759690,-2748,11848,-1096,4789.34,0,RUNNING,-78,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759791,4708,11096,30564,7643.02,0,RUNNING,-76,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759890,-6972,12548,-2840,9547.21,0,RUNNING,-76,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,759990,11008,9460,32767,11645.55,0,RUNNING,-74,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760090,-10640,11632,-988,13157.0,0,RUNNING,-77,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760190,19644,7112,32767,14940.51,0,RUNNING,-75,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760290,-25400,15804,10384,13546.18,0,RUNNING,-76,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760390,26220,3204,20308,11405.39,0,RUNNING,-74,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760490,-22688,14412,7184,10341.93,0,RUNNING,-83,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760590,12020,9920,16228,9438.39,0,RUNNING,-72,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760690,-15648,13056,11980,7944.7,0,RUNNING,-80,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760790,4020,11536,10732,7842.86,0,RUNNING,-74,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760890,9096,9400,15452,7148.3,0,RUNNING,-78,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,760990,-3352,13704,11000,6285.6,0,RUNNING,-82,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,761090,2248,12912,13932,5377.08,0,RUNNING,-80,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,761190,5672,10656,12072,4779.25,0,RUNNING,-79,2026-03-17T17:19:44.903846+00:00
ESP32 Washer Monitor,d698dbd2344b,167,761290,-2560,12124,8416,4295.71,0,RUNNING,-79,2026-03-17T17:19:44.903846+00:00
