laptop_time_iso,esp_ms,ax,ay,az,motion,state
2026-03-13T23:12:11.502882,47406,-168,-72,17148,349.40,IDLE
2026-03-13T23:12:11.603053,47506,-1324,-164,18100,466.54,IDLE
2026-03-13T23:12:11.703189,47606,-1712,68,18152,397.60,IDLE
2026-03-13T23:12:11.803302,47706,-1660,-172,17904,371.23,IDLE
2026-03-13T23:12:11.903290,47806,-1416,-80,18280,368.00,IDLE
2026-03-13T23:12:12.002718,47906,-1216,220,17672,413.32,IDLE
2026-03-13T23:12:12.102413,48006,-1232,68,17504,369.12,IDLE
2026-03-13T23:12:12.202659,48106,-1440,-48,17712,342.83,IDLE
2026-03-13T23:12:12.302720,48206,-1372,72,17680,287.82,IDLE
2026-03-13T23:12:12.402498,48306,-1368,20,17916,278.28,IDLE
2026-03-13T23:12:12.502924,48406,-996,220,17196,361.74,IDLE
2026-03-13T23:12:12.603169,48506,-992,324,17208,299.04,IDLE
2026-03-13T23:12:12.703091,48606,-1188,392,17792,352.55,IDLE
2026-03-13T23:12:12.803252,48706,-832,172,17292,383.24,IDLE
2026-03-13T23:12:12.903327,48806,-1292,-328,17796,410.20,IDLE
2026-03-13T23:12:13.003155,48906,-1860,-188,18444,461.04,IDLE
2026-03-13T23:12:13.103535,49006,-1552,-28,17928,475.87,IDLE
2026-03-13T23:12:13.202810,49106,-1368,152,17216,520.56,IDLE
2026-03-13T23:12:13.302609,49206,-1488,20,18156,597.13,IDLE
2026-03-13T23:12:13.402716,49306,-1128,48,17732,570.46,IDLE
2026-03-13T23:12:13.509514,49406,-1168,88,17516,506.08,IDLE
2026-03-13T23:12:13.602849,49506,-728,-72,16740,558.83,IDLE
2026-03-13T23:12:13.702740,49606,-1260,-256,18300,744.29,IDLE
2026-03-13T23:12:13.803090,49706,-2332,244,18480,661.26,IDLE
2026-03-13T23:12:13.902476,49806,-164,124,17284,783.96,IDLE
2026-03-13T23:12:14.002965,49906,-3404,-720,20252,1230.28,IDLE
2026-03-13T23:12:14.102527,50006,-636,1120,17488,1551.23,IDLE
2026-03-13T23:12:14.202861,50106,-652,660,17536,1276.53,IDLE
2026-03-13T23:12:14.302314,50206,-928,12,17312,1087.02,IDLE
2026-03-13T23:12:14.402190,50306,-1116,172,17172,914.35,IDLE
2026-03-13T23:12:14.502102,50406,96,152,16400,895.23,IDLE
2026-03-13T23:12:14.602171,50506,-184,100,16752,797.51,IDLE
2026-03-13T23:12:14.702114,50606,-1068,92,17432,782.05,IDLE
2026-03-13T23:12:14.802578,50706,-968,508,17184,685.59,IDLE
2026-03-13T23:12:14.902213,50806,-928,92,17152,569.64,IDLE
2026-03-13T23:12:15.002456,50906,-364,4,16964,504.80,IDLE
2026-03-13T23:12:15.102312,51006,-720,112,17136,446.98,IDLE
2026-03-13T23:12:15.202518,51106,-504,284,16816,425.12,IDLE
2026-03-13T23:12:15.302539,51206,4144,404,13168,891.36,IDLE
2026-03-13T23:12:15.402282,51306,-1144,492,16084,1148.80,IDLE
2026-03-13T23:12:15.502235,51406,-2612,1532,16956,1138.60,IDLE
2026-03-13T23:12:15.602317,51506,900,-4,16432,1071.83,IDLE
2026-03-13T23:12:15.702505,51606,-1192,704,16200,914.46,IDLE
2026-03-13T23:12:15.802302,51706,24,88,16664,822.80,IDLE
2026-03-13T23:12:15.902011,51806,752,660,15448,887.79,IDLE
2026-03-13T23:12:16.001986,51906,72,400,16760,959.21,IDLE
2026-03-13T23:12:16.101942,52006,216,200,16232,882.00,IDLE
2026-03-13T23:12:16.202375,52106,360,608,16268,732.00,IDLE
2026-03-13T23:12:16.302237,52206,288,332,16564,651.81,IDLE
2026-03-13T23:12:16.402561,52306,48,444,16456,553.88,IDLE
2026-03-13T23:12:16.510981,52406,496,368,16280,484.85,IDLE
2026-03-13T23:12:16.603031,52506,764,564,16168,414.83,IDLE
2026-03-13T23:12:16.702493,52606,676,376,16096,354.79,IDLE
2026-03-13T23:12:16.802531,52706,900,172,16072,293.89,IDLE
2026-03-13T23:12:16.902198,52806,580,428,16440,305.38,IDLE
2026-03-13T23:12:17.002777,52906,480,596,16276,279.54,IDLE
2026-03-13T23:12:17.102398,53006,156,192,16536,273.12,IDLE
2026-03-13T23:12:17.202761,53106,548,412,16108,298.70,IDLE
2026-03-13T23:12:17.302449,53206,100,544,16468,308.78,IDLE
2026-03-13T23:12:17.402021,53306,592,380,16416,261.52,IDLE
2026-03-13T23:12:17.531493,53406,404,512,16292,237.13,IDLE
2026-03-13T23:12:17.602631,53506,312,344,16492,229.28,IDLE
2026-03-13T23:12:17.703410,53606,744,512,16384,204.15,IDLE
2026-03-13T23:12:17.802404,53706,1652,128,14996,405.29,IDLE
2026-03-13T23:12:17.902094,53806,556,360,16292,551.61,IDLE
2026-03-13T23:12:18.014195,53906,76,344,16584,503.13,IDLE
2026-03-13T23:12:18.102214,54006,224,556,16220,476.77,IDLE
2026-03-13T23:12:18.202672,54106,548,432,16036,423.33,IDLE
2026-03-13T23:12:18.302542,54206,572,424,16348,403.35,IDLE
2026-03-13T23:12:18.402652,54306,32,576,16552,366.49,IDLE
2026-03-13T23:12:18.501922,54406,64,408,16508,309.32,IDLE
2026-03-13T23:12:18.601774,54506,-36,476,16644,278.42,IDLE
2026-03-13T23:12:18.701818,54606,-24,404,16692,236.60,IDLE
2026-03-13T23:12:18.802215,54706,356,588,16516,224.00,IDLE
2026-03-13T23:12:18.901934,54806,1048,400,16092,255.55,IDLE
2026-03-13T23:12:19.001894,54906,564,676,16048,220.15,IDLE
2026-03-13T23:12:19.102313,55006,316,424,16744,302.96,IDLE
2026-03-13T23:12:19.201855,55106,-184,428,16772,253.13,IDLE
2026-03-13T23:12:19.301702,55206,608,120,16088,329.71,IDLE
2026-03-13T23:12:19.402318,55306,24,580,16576,357.88,IDLE
2026-03-13T23:12:19.501839,55406,224,316,16420,322.55,IDLE
2026-03-13T23:12:19.601597,55506,12,612,16408,265.42,IDLE
2026-03-13T23:12:19.701845,55606,-572,560,16972,320.50,IDLE
2026-03-13T23:12:19.802187,55706,16,484,16716,311.03,IDLE
2026-03-13T23:12:19.902122,55806,-340,648,16864,283.28,IDLE
2026-03-13T23:12:20.001553,55906,4,540,16412,314.90,IDLE
2026-03-13T23:12:20.101795,56006,420,352,16220,292.71,IDLE
2026-03-13T23:12:20.201625,56106,300,388,16368,266.32,IDLE
2026-03-13T23:12:20.301623,56206,172,488,16480,238.68,IDLE
2026-03-13T23:12:20.401684,56306,-168,360,16588,214.55,IDLE
2026-03-13T23:12:20.501655,56406,-252,460,16608,180.17,IDLE
2026-03-13T23:12:20.601719,56506,-636,460,16904,202.81,IDLE
2026-03-13T23:12:20.701662,56606,-512,316,16800,186.36,IDLE
2026-03-13T23:12:20.801804,56706,-628,660,17072,204.21,IDLE
2026-03-13T23:12:20.901864,56806,-1064,440,17288,208.85,IDLE
2026-03-13T23:12:21.001678,56906,-348,508,16608,298.50,IDLE
2026-03-13T23:12:21.101704,57006,-1156,500,17216,360.44,IDLE
2026-03-13T23:12:21.201691,57106,-476,744,16772,379.58,IDLE
2026-03-13T23:12:21.301612,57206,-832,208,17324,410.25,IDLE
2026-03-13T23:12:21.401614,57306,248,432,16428,500.14,IDLE
2026-03-13T23:12:21.501726,57406,-1148,488,17076,533.59,IDLE
2026-03-13T23:12:21.601584,57506,344,384,16572,535.01,IDLE
2026-03-13T23:12:21.701557,57606,-32,248,16380,474.37,IDLE
2026-03-13T23:12:21.801586,57706,-620,456,17064,514.88,IDLE
2026-03-13T23:12:21.901972,57806,-176,852,16460,529.91,IDLE
2026-03-13T23:12:22.001652,57906,-604,232,17048,538.44,IDLE
2026-03-13T23:12:22.101639,58006,-892,452,17048,444.59,IDLE
2026-03-13T23:12:22.201782,58106,-1208,556,17356,423.88,IDLE
2026-03-13T23:12:22.301617,58206,-1256,32,17344,350.72,IDLE
2026-03-13T23:12:22.401676,58306,-748,192,16684,411.36,IDLE
2026-03-13T23:12:22.501634,58406,-2308,660,17756,556.13,IDLE
2026-03-13T23:12:22.601697,58506,-1212,380,17552,513.56,IDLE
2026-03-13T23:12:22.701729,58606,-1572,276,17412,441.44,IDLE
2026-03-13T23:12:22.801715,58706,-1624,128,17388,365.74,IDLE
2026-03-13T23:12:22.901576,58806,-552,164,16616,450.78,IDLE
2026-03-13T23:12:23.001813,58906,-1168,268,17340,505.60,IDLE
2026-03-13T23:12:23.101654,59006,-828,328,16888,499.18,IDLE
2026-03-13T23:12:23.201740,59106,-1524,260,17516,530.40,IDLE
2026-03-13T23:12:23.301758,59206,-1784,244,17420,447.76,IDLE
2026-03-13T23:12:23.402041,59306,-1460,304,17548,384.88,IDLE
2026-03-13T23:12:23.502070,59406,-1052,372,16940,429.82,IDLE
2026-03-13T23:12:23.601647,59506,-1284,60,17056,375.43,IDLE
2026-03-13T23:12:23.701551,59606,-808,300,16980,326.30,IDLE
2026-03-13T23:12:23.801753,59706,-1256,196,17276,325.32,IDLE
2026-03-13T23:12:23.901805,59806,-1108,96,16916,333.40,IDLE
2026-03-13T23:12:24.001544,59906,-844,268,17124,308.37,IDLE
2026-03-13T23:12:24.101955,60006,-1740,296,17628,355.33,IDLE
2026-03-13T23:12:24.201667,60106,-1048,364,17176,382.15,IDLE
2026-03-13T23:12:24.302046,60206,-1076,300,17012,342.73,IDLE
2026-03-13T23:12:24.401588,60306,-1384,260,17236,325.11,IDLE
2026-03-13T23:12:24.501610,60406,-1220,360,17136,286.44,IDLE
2026-03-13T23:12:24.601571,60506,-1516,356,17264,262.05,IDLE
2026-03-13T23:12:24.701741,60606,-1404,352,17416,240.43,IDLE
2026-03-13T23:12:24.801562,60706,-908,684,17160,247.27,IDLE
2026-03-13T23:12:24.901778,60806,-1440,488,17696,304.21,IDLE
2026-03-13T23:12:25.001307,60906,-296,92,16536,469.46,IDLE
2026-03-13T23:12:25.101395,61006,-264,264,16528,386.16,IDLE
2026-03-13T23:12:25.201335,61106,-624,392,16896,385.03,IDLE
2026-03-13T23:12:25.301215,61206,156,348,16312,422.93,IDLE
2026-03-13T23:12:25.401335,61306,-228,424,16732,422.85,IDLE
2026-03-13T23:12:25.501398,61406,-324,332,16928,381.91,IDLE
2026-03-13T23:12:25.601315,61506,-192,368,16536,383.93,IDLE
2026-03-13T23:12:25.701390,61606,-692,372,16860,375.50,IDLE
2026-03-13T23:12:25.801684,61706,-656,256,16976,328.13,IDLE
2026-03-13T23:12:25.901221,61806,204,996,16444,361.80,IDLE
2026-03-13T23:12:26.001495,61906,-444,340,16968,387.00,IDLE
2026-03-13T23:12:26.101247,62006,620,648,16164,459.25,IDLE
2026-03-13T23:12:26.201602,62106,-268,492,16680,466.68,IDLE
2026-03-13T23:12:26.301311,62206,804,400,15772,543.21,IDLE
2026-03-13T23:12:26.401450,62306,1024,332,15892,468.99,IDLE
2026-03-13T23:12:26.501199,62406,420,356,16376,466.80,IDLE
2026-03-13T23:12:26.601142,62506,912,464,16104,427.56,IDLE
2026-03-13T23:12:26.701515,62606,-252,640,16748,463.21,IDLE
2026-03-13T23:12:26.801707,62706,444,400,16288,463.20,IDLE
2026-03-13T23:12:26.901607,62806,136,504,16476,413.18,IDLE
2026-03-13T23:12:27.001257,62906,-44,348,16788,394.14,IDLE
2026-03-13T23:12:27.101296,63006,836,-180,16432,383.93,IDLE
2026-03-13T23:12:27.201051,63106,-68,40,16688,356.94,IDLE
2026-03-13T23:12:27.301271,63206,-188,560,16968,344.90,IDLE
2026-03-13T23:12:27.401157,63306,416,404,16392,386.51,IDLE
2026-03-13T23:12:27.501225,63406,332,492,16332,327.64,IDLE
2026-03-13T23:12:27.601349,63506,176,732,16436,288.55,IDLE
2026-03-13T23:12:27.701558,63606,-164,548,16668,277.03,IDLE
2026-03-13T23:12:27.801258,63706,556,484,16340,284.98,IDLE
2026-03-13T23:12:27.901155,63806,240,448,16448,251.55,IDLE
2026-03-13T23:12:28.019809,63906,-336,200,16756,261.12,IDLE
2026-03-13T23:12:28.101217,64006,104,312,16640,235.23,IDLE
2026-03-13T23:12:28.201498,64106,-788,476,17024,265.90,IDLE
2026-03-13T23:12:28.301339,64206,-756,552,16872,245.21,IDLE
2026-03-13T23:12:28.401434,64306,-844,496,17144,250.39,IDLE
2026-03-13T23:12:28.533835,64406,-580,596,16812,266.40,IDLE
2026-03-13T23:12:28.601165,64506,-100,368,16680,245.13,IDLE
2026-03-13T23:12:28.701088,64606,264,588,16328,262.86,IDLE
2026-03-13T23:12:28.801380,64706,-164,368,16768,293.33,IDLE
2026-03-13T23:12:28.901239,64806,-620,572,16772,244.19,IDLE
2026-03-13T23:12:29.036692,64906,-648,612,17032,247.42,IDLE
2026-03-13T23:12:29.101291,65006,-408,564,16756,254.16,IDLE
2026-03-13T23:12:29.201323,65106,-748,604,17244,298.47,IDLE
2026-03-13T23:12:29.301112,65206,-820,528,17072,275.51,IDLE
2026-03-13T23:12:29.401951,65306,-1312,700,17380,287.78,IDLE
2026-03-13T23:12:29.520417,65406,-1904,-552,17432,254.13,IDLE
2026-03-13T23:12:29.601178,65506,-896,324,17296,248.38,IDLE
2026-03-13T23:12:29.701387,65606,-1312,496,17284,207.01,IDLE
2026-03-13T23:12:29.801492,65706,-1016,516,17060,213.46,IDLE
2026-03-13T23:12:29.902457,65806,-1072,640,17068,177.84,IDLE
2026-03-13T23:12:30.033043,65906,-1200,576,17388,204.38,IDLE
2026-03-13T23:12:30.101097,66006,-1568,524,17432,180.43,IDLE
2026-03-13T23:12:30.201166,66106,-932,520,17212,195.68,IDLE
2026-03-13T23:12:30.302545,66206,-1304,312,17376,193.33,IDLE
2026-03-13T23:12:30.402095,66306,-1636,580,17440,176.26,IDLE
2026-03-13T23:12:30.553748,66406,-1200,396,17228,189.87,IDLE
2026-03-13T23:12:30.601122,66506,-1248,588,17272,165.19,IDLE
2026-03-13T23:12:30.701393,66606,-1736,460,17732,224.68,IDLE
2026-03-13T23:12:30.801858,66706,-1976,476,17808,202.40,IDLE
2026-03-13T23:12:30.902634,66806,-1408,588,17532,224.53,IDLE
2026-03-13T23:12:31.028684,66906,-832,484,16956,294.81,IDLE
2026-03-13T23:12:31.101073,67006,-2324,344,17940,441.52,IDLE
2026-03-13T23:12:31.200940,67106,-960,292,17072,540.56,IDLE
2026-03-13T23:12:31.301114,67206,-788,572,17136,454.45,IDLE
2026-03-13T23:12:31.401187,67306,-1880,200,17792,503.78,IDLE
2026-03-13T23:12:31.527051,67406,-1884,176,17760,418.80,IDLE
2026-03-13T23:12:31.601116,67506,-1400,372,17516,394.66,IDLE
2026-03-13T23:12:31.701063,67606,-1532,556,17272,364.50,IDLE
2026-03-13T23:12:31.801745,67706,-1380,268,17500,336.27,IDLE
2026-03-13T23:12:31.901326,67806,-1456,640,17756,324.47,IDLE
2026-03-13T23:12:32.028574,67906,-1376,580,17616,292.69,IDLE
2026-03-13T23:12:32.101346,68006,-484,328,16924,374.12,IDLE
2026-03-13T23:12:32.201851,68106,-716,452,16912,306.94,IDLE
2026-03-13T23:12:32.301507,68206,-980,492,17404,342.65,IDLE
2026-03-13T23:12:32.401042,68306,236,412,16180,506.25,IDLE
2026-03-13T23:12:32.535632,68406,-880,408,17188,600.24,IDLE
2026-03-13T23:12:32.601041,68506,-500,552,16832,558.23,IDLE
2026-03-13T23:12:32.700950,68606,-184,504,16656,490.84,IDLE
2026-03-13T23:12:32.800771,68706,212,500,16364,454.98,IDLE
2026-03-13T23:12:32.901250,68806,-1180,524,17400,566.55,IDLE
2026-03-13T23:12:33.029855,68906,-992,504,17276,489.06,IDLE
2026-03-13T23:12:33.101182,69006,-648,340,17188,420.51,IDLE
2026-03-13T23:12:33.201098,69106,304,484,16500,469.68,IDLE
2026-03-13T23:12:33.300858,69206,-444,384,17064,486.69,IDLE
2026-03-13T23:12:33.400832,69306,-52,376,16564,490.12,IDLE
2026-03-13T23:12:33.525742,69406,228,612,16632,415.67,IDLE
2026-03-13T23:12:33.600789,69506,-36,276,16484,369.37,IDLE
2026-03-13T23:12:33.701235,69606,-388,548,16916,382.62,IDLE
2026-03-13T23:12:33.801315,69706,708,500,16208,439.42,IDLE
2026-03-13T23:12:33.900809,69806,244,308,16560,420.35,IDLE
2026-03-13T23:12:34.029000,69906,440,440,16228,403.14,IDLE
2026-03-13T23:12:34.100950,70006,68,332,16680,410.41,IDLE
2026-03-13T23:12:34.200952,70106,528,420,16204,420.31,IDLE
2026-03-13T23:12:34.301193,70206,336,576,16428,384.88,IDLE
2026-03-13T23:12:34.400757,70306,720,388,15980,394.91,IDLE
2026-03-13T23:12:34.558210,70406,144,512,16464,408.73,IDLE
2026-03-13T23:12:34.600581,70506,32,220,16208,382.51,IDLE
2026-03-13T23:12:34.700766,70606,356,360,16208,314.81,IDLE
2026-03-13T23:12:34.800948,70706,764,276,16212,261.10,IDLE
2026-03-13T23:12:34.902159,70806,392,540,16468,258.95,IDLE
2026-03-13T23:12:35.034457,70906,-976,548,17004,313.01,IDLE
2026-03-13T23:12:35.100842,71006,444,452,16300,387.80,IDLE
2026-03-13T23:12:35.200796,71106,-88,436,16828,411.88,IDLE
2026-03-13T23:12:35.301319,71206,752,516,15932,495.38,IDLE
2026-03-13T23:12:35.401099,71306,1500,436,15312,508.20,IDLE
2026-03-13T23:12:35.538911,71406,-248,580,16920,693.98,IDLE
2026-03-13T23:12:35.601156,71506,456,512,16428,657.16,IDLE
2026-03-13T23:12:35.700826,71606,-124,168,17024,643.81,IDLE
2026-03-13T23:12:35.800772,71706,740,120,16108,689.90,IDLE
2026-03-13T23:12:35.900875,71806,-148,472,16508,635.91,IDLE
2026-03-13T23:12:36.045091,71906,-348,620,16992,609.91,IDLE
2026-03-13T23:12:36.100844,72006,-3028,1496,19296,964.97,IDLE
2026-03-13T23:12:36.200621,72106,236,324,16276,1386.79,IDLE
2026-03-13T23:12:36.300745,72206,-472,580,16824,1237.91,IDLE
2026-03-13T23:12:36.401055,72306,-548,496,16888,1026.53,IDLE
2026-03-13T23:12:36.533641,72406,-512,380,16724,871.99,IDLE
2026-03-13T23:12:36.601096,72506,-612,268,16768,723.16,IDLE
2026-03-13T23:12:36.700636,72606,-936,584,17076,652.45,IDLE
2026-03-13T23:12:36.800643,72706,-480,268,16632,619.70,IDLE
2026-03-13T23:12:36.903449,72806,-1356,128,17280,632.81,IDLE
2026-03-13T23:12:37.026732,72906,-1024,316,17052,563.53,IDLE
2026-03-13T23:12:37.100867,73006,-204,360,16740,523.39,IDLE
2026-03-13T23:12:37.200696,73106,-1024,356,16912,465.47,IDLE
2026-03-13T23:12:37.300620,73206,464,300,15708,602.90,IDLE
2026-03-13T23:12:37.400654,73306,-216,564,16592,653.73,IDLE
2026-03-13T23:12:37.519240,73406,-1148,540,16804,580.85,IDLE
2026-03-13T23:12:37.600613,73506,-832,400,16816,478.19,IDLE
2026-03-13T23:12:37.700681,73606,-824,392,16956,417.17,IDLE
2026-03-13T23:12:37.801061,73706,-1360,716,17256,403.96,IDLE
2026-03-13T23:12:37.900752,73806,-1216,420,17028,375.85,IDLE
2026-03-13T23:12:38.039958,73906,-1200,372,17168,332.92,IDLE
2026-03-13T23:12:38.100713,74006,-856,172,16760,350.61,IDLE
2026-03-13T23:12:38.200612,74106,-1176,36,17004,334.65,IDLE
2026-03-13T23:12:38.302014,74206,-1064,20,17176,303.98,IDLE
2026-03-13T23:12:38.400618,74306,-1084,-4,17252,263.14,IDLE
2026-03-13T23:12:38.534811,74406,-1360,328,17356,238.50,IDLE
2026-03-13T23:12:38.600565,74506,-860,428,17024,260.59,IDLE
2026-03-13T23:12:38.700525,74606,-1228,204,17140,237.82,IDLE
2026-03-13T23:12:38.800788,74706,-912,656,17112,201.54,IDLE
2026-03-13T23:12:38.901757,74806,-916,580,16752,230.39,IDLE
2026-03-13T23:12:39.031021,74906,-1672,348,17068,254.83,IDLE
2026-03-13T23:12:39.100697,75006,-1444,204,17536,288.76,IDLE
2026-03-13T23:12:39.200913,75106,-1556,348,17488,243.26,IDLE
2026-03-13T23:12:39.300906,75206,-1140,224,16880,314.78,IDLE
2026-03-13T23:12:39.400953,75306,-1056,276,16968,273.09,IDLE
2026-03-13T23:12:39.525924,75406,-964,244,17072,241.55,IDLE
2026-03-13T23:12:39.600578,75506,-924,616,17136,210.85,IDLE
2026-03-13T23:12:39.700794,75606,-1068,496,17036,190.05,IDLE
2026-03-13T23:12:39.800854,75706,-1680,300,17412,231.22,IDLE
2026-03-13T23:12:39.900710,75806,-520,632,16812,309.04,IDLE
2026-03-13T23:12:40.024269,75906,-1552,640,17464,381.68,IDLE
2026-03-13T23:12:40.101491,76006,-1312,632,17196,364.63,IDLE
2026-03-13T23:12:40.200679,76106,-1228,572,17168,305.51,IDLE
2026-03-13T23:12:40.300505,76206,-804,344,16892,305.73,IDLE
2026-03-13T23:12:40.400603,76306,-1452,448,17380,346.40,IDLE
2026-03-13T23:12:40.539937,76406,-956,508,16784,396.98,IDLE
2026-03-13T23:12:40.600855,76506,-1016,548,17192,399.66,IDLE
2026-03-13T23:12:40.700411,76606,-752,448,16984,368.07,IDLE
2026-03-13T23:12:40.801732,76706,-556,284,16564,379.36,IDLE
2026-03-13T23:12:40.900724,76806,-936,336,17108,412.07,IDLE
2026-03-13T23:12:41.033986,76906,-492,596,16804,394.62,IDLE
2026-03-13T23:12:41.100562,77006,-440,372,16992,355.99,IDLE
2026-03-13T23:12:41.200687,77106,-1128,356,17008,300.43,IDLE
2026-03-13T23:12:41.300416,77206,-980,196,17700,368.59,IDLE
2026-03-13T23:12:41.400498,77306,-848,316,16940,439.77,IDLE
2026-03-13T23:12:41.513822,77406,-1672,616,17044,391.71,IDLE
2026-03-13T23:12:41.600921,77506,-1240,896,17352,372.03,IDLE
2026-03-13T23:12:41.700924,77606,-1292,204,17896,399.46,IDLE
2026-03-13T23:12:41.801936,77706,1032,592,15816,702.51,IDLE
2026-03-13T23:12:41.900686,77806,-852,404,17060,796.62,IDLE
2026-03-13T23:12:42.020376,77906,-1064,516,16952,669.94,IDLE
2026-03-13T23:12:42.100777,78006,-612,248,17116,573.75,IDLE
2026-03-13T23:12:42.200517,78106,-72,36,16744,539.69,IDLE
2026-03-13T23:12:42.301844,78206,-360,632,16680,451.25,IDLE
2026-03-13T23:12:42.401678,78306,256,560,16216,454.29,IDLE
2026-03-13T23:12:42.592076,78406,888,136,16116,388.12,IDLE
2026-03-13T23:12:42.600490,78506,720,700,16096,320.73,IDLE
2026-03-13T23:12:42.700366,78606,20,724,16616,353.81,IDLE
2026-03-13T23:12:42.800407,78706,316,416,16192,367.76,IDLE
2026-03-13T23:12:42.900337,78806,244,512,16240,310.47,IDLE
2026-03-13T23:12:43.020576,78906,-8,828,16552,312.69,IDLE
2026-03-13T23:12:43.100558,79006,-232,712,16804,301.04,IDLE
2026-03-13T23:12:43.201269,79106,-380,644,16756,255.49,IDLE
2026-03-13T23:12:43.300325,79206,-992,416,17160,285.29,IDLE
2026-03-13T23:12:43.400536,79306,124,928,16664,324.55,IDLE
2026-03-13T23:12:43.534666,79406,208,600,16460,305.38,IDLE
2026-03-13T23:12:43.600283,79506,244,364,16332,274.59,IDLE
2026-03-13T23:12:43.700752,79606,-528,636,17000,347.96,IDLE
2026-03-13T23:12:43.800313,79706,-172,420,16600,359.83,IDLE
2026-03-13T23:12:43.900148,79807,236,412,16420,327.34,IDLE
2026-03-13T23:12:44.100438,80006,584,624,15892,305.93,IDLE
2026-03-13T23:12:44.200331,80106,-284,452,16708,395.14,IDLE
2026-03-13T23:12:44.300272,80206,872,532,15704,500.30,IDLE
2026-03-13T23:12:44.400372,80306,596,440,16360,525.37,IDLE
2026-03-13T23:12:44.500760,80406,588,684,16148,467.45,IDLE
2026-03-13T23:12:44.628836,80506,1020,-236,15708,460.77,IDLE
2026-03-13T23:12:44.700236,80606,-724,192,16244,471.14,IDLE
2026-03-13T23:12:44.800496,80706,-748,644,16480,431.02,IDLE
2026-03-13T23:12:44.900236,80806,560,600,16196,406.13,IDLE
2026-03-13T23:12:45.000011,80906,460,392,16516,388.88,IDLE
2026-03-13T23:12:45.132332,81006,776,308,15992,411.27,IDLE
2026-03-13T23:12:45.200415,81106,-760,496,16872,496.11,IDLE
2026-03-13T23:12:45.300356,81206,380,68,16384,498.22,IDLE
2026-03-13T23:12:45.401452,81306,-608,168,16856,494.81,IDLE
2026-03-13T23:12:45.501125,81406,-16,304,16468,477.20,IDLE
2026-03-13T23:12:45.643823,81506,-408,628,16784,450.68,IDLE
2026-03-13T23:12:45.700121,81606,-180,292,16736,380.57,IDLE
2026-03-13T23:12:45.800269,81706,192,92,16396,373.65,IDLE
2026-03-13T23:12:45.899993,81806,-72,448,16460,318.79,IDLE
2026-03-13T23:12:46.000047,81906,-36,348,16528,273.19,IDLE
2026-03-13T23:12:46.209748,82006,236,260,16208,281.60,IDLE
2026-03-13T23:12:46.211591,82106,-1312,396,17300,436.54,IDLE
2026-03-13T23:12:46.300539,82206,-1176,532,17352,366.20,IDLE
2026-03-13T23:12:46.403047,82306,484,352,16244,506.37,IDLE
2026-03-13T23:12:46.501440,82406,-520,168,16864,526.43,IDLE
2026-03-13T23:12:46.810189,82506,-668,224,16960,449.99,IDLE
2026-03-13T23:12:46.811400,82606,-1268,564,17280,433.98,IDLE
2026-03-13T23:12:46.812617,82706,-1460,332,17472,391.93,IDLE
